egoid,vertex1,vertex2,wave
74845,74845,975296,4
74845,74845,843955,4
74845,74845,88963,4
74845,74845,336872,4
74845,74845,293416,4
74845,74845,470617,4
74845,74845,426173,4
74845,88963,242193,4
74845,843955,242193,4
74845,975296,564416,4
74845,997401,336872,4
74845,975296,242193,4
74845,74845,564416,4
74845,336872,470617,4
74845,997401,426173,4
74845,336872,426173,4
74845,293416,470617,4
74845,88963,564416,4
74845,293416,426173,4
74845,997401,293416,4
74845,293416,336872,4
74845,843955,88963,4
74845,470617,426173,4
74845,975296,88963,4
74845,843955,564416,4
74845,242193,564416,4
74845,74845,997401,4
74845,336872,88963,4
74845,997401,88963,4
74845,975296,843955,4
74845,997401,470617,4
74899,74899,18743,4
74899,18743,317106,4
74899,74899,347992,4
74899,74899,548653,4
74899,74899,470900,4
74899,74899,975014,4
74899,74899,565923,4
74899,74899,317106,4
74899,74899,967025,4
74899,74899,36117,4
74899,29257,226514,4
74899,211080,18743,4
74899,18743,233642,4
74899,74899,233642,4
74899,18743,470900,4
74899,26858,36117,4
74899,74899,289391,4
74899,317106,36117,4
74899,74899,29257,4
74899,74899,226514,4
74899,74899,487906,4
74899,74899,87056,4
74899,29257,895906,4
74899,74899,548649,4
74899,18743,652075,4
74899,18743,967025,4
74899,74899,211080,4
74899,74899,26858,4
74899,975014,18743,4
74899,317106,26858,4
74899,548649,29257,4
74899,18743,487906,4
74899,967025,26858,4
74899,29257,347992,4
74899,74899,895906,4
74899,29257,87056,4
74899,74899,652075,4
74899,18743,626776,4
74899,548649,22199,4
74899,626776,87056,4
74899,487906,548653,4
74899,233642,317106,4
74899,211080,29257,4
74899,226514,895906,4
74899,975014,652075,4
74899,570819,18743,4
74899,211080,947353,4
74899,548649,226514,4
74899,570819,487906,4
74899,548653,29257,4
74899,347992,565923,4
74899,548649,947353,4
74899,548649,570819,4
74899,29257,22199,4
74899,570819,233642,4
74899,570819,967025,4
74899,570819,981337,4
74899,470900,487906,4
74899,29257,565923,4
74899,233642,652075,4
74899,317106,87056,4
74899,548649,470900,4
74899,18743,565923,4
74899,74899,626776,4
74899,570819,895906,4
74899,74899,947353,4
74899,626776,487906,4
74899,570819,652075,4
74899,211080,626776,4
74899,947353,317106,4
74899,895906,347992,4
74899,652075,226514,4
74899,947353,470900,4
74899,18743,548653,4
74899,233642,87056,4
74899,570819,226514,4
74899,317106,548653,4
74899,570819,87056,4
74899,548649,981337,4
74899,975014,233642,4
74899,975014,487906,4
74899,317106,981337,4
74899,211080,967025,4
74899,548649,211080,4
74899,981337,548653,4
74899,975014,967025,4
74899,211080,470900,4
74899,947353,233642,4
74899,548649,626776,4
74899,317106,967025,4
74899,18743,87056,4
74899,967025,29257,4
74899,947353,226514,4
74899,233642,29257,4
74899,233642,626776,4
74899,548649,895906,4
74899,570819,36117,4
74899,975014,947353,4
74899,626776,548653,4
74899,470900,652075,4
74899,981337,29257,4
74899,233642,548653,4
74899,548649,487906,4
74899,981337,626776,4
74899,967025,652075,4
74899,211080,87056,4
74899,570819,29257,4
74899,947353,548653,4
74899,570819,947353,4
74899,947353,18743,4
74899,548649,975014,4
74899,548649,18743,4
74899,18743,981337,4
74899,570819,470900,4
74899,487906,652075,4
74899,947353,981337,4
74899,211080,981337,4
74899,36117,895906,4
74899,211080,487906,4
74899,947353,87056,4
74899,975014,317106,4
74899,975014,211080,4
74899,565923,22199,4
74899,470900,87056,4
74899,975014,548653,4
74899,947353,967025,4
74899,74899,22199,4
74899,211080,226514,4
74899,975014,570819,4
74899,317106,626776,4
74899,233642,967025,4
74899,487906,87056,4
74899,975014,87056,4
74899,652075,548653,4
74899,470900,981337,4
74899,947353,626776,4
74899,317106,29257,4
74899,548649,233642,4
74899,87056,289391,4
74899,967025,981337,4
74899,652075,87056,4
74899,470900,626776,4
74899,317106,487906,4
74899,317106,895906,4
74899,347992,22199,4
74899,36117,22199,4
74899,967025,487906,4
74899,211080,652075,4
74899,548649,347992,4
74899,26858,87056,4
74899,233642,470900,4
74899,211080,317106,4
74899,895906,22199,4
74899,548649,87056,4
74899,570819,548653,4
74899,975014,981337,4
74899,470900,226514,4
74899,87056,36117,4
74899,226514,347992,4
74899,36117,347992,4
74899,975014,29257,4
74899,626776,29257,4
74899,18743,29257,4
74899,967025,626776,4
74899,570819,347992,4
74899,570819,22199,4
74899,74899,570819,4
74899,487906,29257,4
74899,317106,652075,4
74899,975014,470900,4
74899,981337,487906,4
74899,211080,233642,4
74899,470900,548653,4
74899,652075,29257,4
74899,967025,470900,4
74899,967025,548653,4
74899,317106,470900,4
74899,211080,548653,4
74899,74899,981337,4
74899,947353,487906,4
74899,570819,626776,4
74899,981337,652075,4
74899,895906,565923,4
74899,626776,652075,4
74899,470900,29257,4
74899,947353,652075,4
74899,947353,29257,4
74899,975014,626776,4
74899,967025,87056,4
74899,211080,570819,4
74899,548649,652075,4
74899,233642,981337,4
74899,233642,487906,4
74899,570819,317106,4
75149,66682,67917,4
75149,75149,525054,4
75149,75149,881404,4
75149,75149,66682,4
75149,75149,433581,4
75149,75149,891723,4
75149,75149,329503,4
75149,75149,378875,4
75149,75149,204677,4
75149,75149,67917,4
75149,75149,675737,4
75149,66682,525054,4
75149,66682,881404,4
75149,67917,882878,4
75149,891723,881404,4
75149,378875,881404,4
75149,329503,675737,4
75149,75149,882878,4
75149,891723,525054,4
75149,378875,891723,4
75149,891723,67917,4
75149,378875,67917,4
75149,378875,525054,4
75149,433581,329503,4
75149,882878,525054,4
75149,881404,525054,4
75149,891723,204677,4
75149,378875,882878,4
75149,433581,675737,4
75149,882878,881404,4
75149,891723,882878,4
75149,204677,882878,4
75149,67917,525054,4
75149,891723,66682,4
75438,840955,14511,4
75438,73962,934861,4
75438,73962,64232,4
75438,75438,959759,4
75438,75438,992073,4
75438,75438,840955,4
75438,75438,534798,4
75438,75438,610555,4
75438,75438,844235,4
75438,75438,73962,4
75438,260889,14511,4
75438,64232,14511,4
75438,75438,526288,4
75438,526288,64232,4
75438,75438,344722,4
75438,73962,840955,4
75438,75438,260889,4
75438,73962,14511,4
75438,73962,526288,4
75438,526288,14511,4
75438,260889,64232,4
75438,75438,64232,4
75438,260889,73962,4
75438,840955,64232,4
75438,75438,934861,4
75438,75438,14511,4
75438,883379,534798,4
75438,980994,534798,4
75438,73962,610555,4
75438,844235,534798,4
75438,610555,14511,4
75438,878547,934861,4
75438,75438,878547,4
75438,260889,878547,4
75438,844235,934861,4
75438,260889,610555,4
75438,980994,14511,4
75438,610555,980994,4
75438,14511,344722,4
75438,980994,840955,4
75438,934861,344722,4
75438,878547,344722,4
75438,878547,64232,4
75438,534798,344722,4
75438,840955,934861,4
75438,878547,980994,4
75438,878547,526288,4
75438,883379,344722,4
75438,73962,344722,4
75438,878547,73962,4
75438,878547,610555,4
75438,883379,992073,4
75438,260889,526288,4
75438,844235,344722,4
75438,992073,344722,4
75438,534798,992073,4
75438,980994,344722,4
75438,883379,934861,4
75438,980994,883379,4
75438,73962,980994,4
75438,934861,14511,4
75438,526288,934861,4
75438,75438,980994,4
75438,980994,934861,4
75438,610555,959759,4
75438,534798,934861,4
75438,260889,934861,4
75438,526288,840955,4
75438,844235,883379,4
75438,980994,992073,4
75438,980994,844235,4
75438,878547,840955,4
75438,260889,344722,4
75438,878547,14511,4
75438,844235,992073,4
75438,840955,344722,4
75438,980994,526288,4
75438,260889,840955,4
75438,992073,934861,4
75438,75438,883379,4
75438,526288,344722,4
75438,260889,980994,4
75438,260889,959759,4
76663,76663,90692,4
76663,76663,243368,4
76663,76663,67192,4
76663,243368,98206,4
76663,98206,90692,4
76663,76663,348843,4
76663,243368,90692,4
76663,76663,686858,4
76663,243368,67192,4
76663,76663,266483,4
76663,90692,725189,4
76663,76663,725189,4
76663,76663,98206,4
76663,720560,266483,4
76663,691816,281126,4
76663,348843,67192,4
76663,243368,889073,4
76663,348843,281126,4
76663,348843,266483,4
76663,686858,348843,4
76663,691816,348843,4
76663,98206,67192,4
76663,331789,266483,4
76663,90692,67192,4
76663,90692,889073,4
76663,725189,27111,4
76663,76663,331789,4
76663,243368,266483,4
76663,720560,348843,4
76663,76663,27111,4
76663,98206,725189,4
76663,243368,725189,4
76663,76663,281126,4
76663,76663,889073,4
76663,76663,691816,4
76663,686858,691816,4
76663,98206,889073,4
76663,98206,27111,4
76663,331789,348843,4
76663,243368,27111,4
76663,76663,720560,4
76663,90692,27111,4
76663,331789,720560,4
76790,818217,779074,4
76790,76790,938835,4
76790,452709,162225,4
76790,250221,727431,4
76790,435261,727431,4
76790,76790,430166,4
76790,127866,789485,4
76790,818217,172952,4
76790,938835,916219,4
76790,772734,818217,4
76790,938835,567444,4
76790,938835,818217,4
76790,567444,127866,4
76790,250221,612535,4
76790,435261,779074,4
76790,772734,127866,4
76790,452709,127866,4
76790,916219,779074,4
76790,818217,418594,4
76790,556324,789485,4
76790,452709,496814,4
76790,772734,430166,4
76790,567444,418594,4
76790,916219,435261,4
76790,162225,612535,4
76790,172952,418594,4
76790,818217,250221,4
76790,127866,162225,4
76790,727431,172952,4
76790,556324,772734,4
76790,779074,789485,4
76790,612535,172952,4
76790,250221,789485,4
76790,772734,418594,4
76790,127866,779074,4
76790,76790,789485,4
76790,250221,418594,4
76790,772734,250221,4
76790,727431,418594,4
76790,938835,250221,4
76790,76790,127866,4
76790,250221,435261,4
76790,452709,938835,4
76790,789485,430166,4
76790,435261,496814,4
76790,452709,818217,4
76790,916219,418594,4
76790,452709,418594,4
76790,818217,435261,4
76790,452709,772734,4
76790,567444,496814,4
76790,162225,727431,4
76790,250221,430166,4
76790,772734,496814,4
76790,818217,789485,4
76790,818217,727431,4
76790,772734,567444,4
76790,779074,418594,4
76790,779074,162225,4
76790,567444,818217,4
76790,612535,789485,4
76790,916219,430166,4
76790,452709,250221,4
76790,567444,916219,4
76790,916219,127866,4
76790,76790,250221,4
76790,818217,430166,4
76790,76790,612535,4
76790,916219,496814,4
76790,779074,496814,4
76790,76790,916219,4
76790,938835,127866,4
76790,452709,567444,4
76790,818217,612535,4
76790,779074,727431,4
76790,418594,430166,4
76790,556324,452709,4
76790,452709,916219,4
76790,779074,612535,4
76790,818217,162225,4
76790,250221,496814,4
76790,162225,430166,4
76790,76790,418594,4
76790,435261,430166,4
76790,127866,435261,4
76790,435261,172952,4
76790,162225,496814,4
76790,76790,567444,4
76790,162225,172952,4
76790,779074,430166,4
76790,76790,496814,4
76790,76790,452709,4
76790,452709,779074,4
76790,435261,418594,4
76790,916219,172952,4
76790,76790,172952,4
76790,567444,789485,4
76790,556324,938835,4
76790,916219,250221,4
76790,452709,430166,4
76790,556324,250221,4
76790,772734,938835,4
76790,250221,162225,4
76790,435261,789485,4
76790,818217,916219,4
76790,127866,430166,4
76790,772734,779074,4
76790,818217,496814,4
76790,938835,496814,4
76790,76790,779074,4
76790,127866,496814,4
76790,779074,172952,4
76790,556324,916219,4
76790,76790,772734,4
76790,556324,496814,4
76790,162225,418594,4
76790,435261,612535,4
76790,772734,789485,4
76790,76790,556324,4
76790,127866,418594,4
76790,938835,418594,4
76790,127866,727431,4
76790,556324,418594,4
76790,76790,727431,4
76790,496814,430166,4
76790,127866,172952,4
76790,818217,127866,4
76790,612535,727431,4
76790,556324,127866,4
76790,127866,612535,4
76790,916219,727431,4
76790,916219,612535,4
76790,938835,789485,4
76790,435261,162225,4
76790,567444,250221,4
76790,162225,789485,4
76790,250221,127866,4
76790,76790,818217,4
76790,76790,435261,4
76790,452709,789485,4
76790,556324,567444,4
76790,916219,162225,4
76790,772734,916219,4
76790,612535,418594,4
76790,250221,172952,4
76790,418594,789485,4
76790,556324,779074,4
76790,250221,779074,4
76790,418594,496814,4
76790,916219,789485,4
76790,496814,789485,4
76790,556324,818217,4
76790,76790,162225,4
77036,77036,17581,4
77036,77036,348561,4
77036,59207,598173,4
77036,77036,821096,4
77036,77036,607237,4
77036,77036,886695,4
77036,59207,821096,4
77036,77036,979931,4
77036,607237,59207,4
77036,77036,598173,4
77036,77036,59207,4
77036,814796,342937,4
77036,814796,348561,4
77036,386438,342937,4
77036,386438,17581,4
77036,814796,886695,4
77036,607237,821096,4
77036,386438,814796,4
77036,598173,348561,4
77036,784217,821096,4
77036,59207,814796,4
77036,386438,784217,4
77036,342937,17581,4
77036,607237,598173,4
77036,814796,979931,4
77036,386438,979931,4
77036,607237,814796,4
77036,784217,979931,4
77036,784217,814796,4
77036,607237,386438,4
77036,784217,59207,4
77036,598173,17581,4
77036,814796,821096,4
77036,77036,386438,4
77036,77036,784217,4
77036,59207,17581,4
77036,814796,17581,4
77036,386438,821096,4
77036,784217,342937,4
77036,386438,59207,4
77036,784217,598173,4
77036,77036,814796,4
77036,814796,598173,4
77036,607237,17581,4
77036,77036,342937,4
77036,342937,979931,4
77036,386438,598173,4
77036,59207,342937,4
77036,607237,784217,4
77036,342937,598173,4
77036,607237,342937,4
77532,77532,88185,4
77532,96689,88185,4
77532,220552,96689,4
77532,96689,54030,4
77532,77532,417483,4
77532,54030,88185,4
77532,77532,96689,4
77532,96689,417483,4
77532,77532,54030,4
77532,96689,60904,4
77532,96689,869278,4
77532,551454,96689,4
77532,77532,869278,4
77532,77532,686875,4
77532,77532,551454,4
77532,77532,60904,4
77532,77532,220552,4
77532,60904,88185,4
77532,686875,96689,4
77532,869278,88185,4
77532,77532,976124,4
77532,220552,976124,4
77532,60904,54030,4
77532,686875,551454,4
77532,220552,551454,4
77532,686875,60904,4
77532,551454,976124,4
77532,686875,976124,4
77532,686875,220552,4
77532,686875,88185,4
77532,60904,869278,4
77532,220552,88185,4
77532,551454,88185,4
77532,551454,60904,4
77711,25197,80429,4
77711,25197,362460,4
77711,77711,85453,4
77711,222223,56798,4
77711,85453,480596,4
77711,77711,509013,4
77711,222223,85453,4
77711,77711,362460,4
77711,362460,80429,4
77711,25197,85453,4
77711,77711,542719,4
77711,568569,80429,4
77711,77711,25197,4
77711,85453,351094,4
77711,56798,80429,4
77711,351094,80429,4
77711,362460,85453,4
77711,56798,351094,4
77711,25197,480596,4
77711,56798,480596,4
77711,77711,413954,4
77711,66629,80429,4
77711,25197,222223,4
77711,77711,929858,4
77711,77711,480596,4
77711,56798,66629,4
77711,77711,80429,4
77711,480596,80429,4
77711,25197,66629,4
77711,56798,413954,4
77711,25197,413954,4
77711,77711,222223,4
77711,362460,66629,4
77711,56798,568569,4
77711,222223,80429,4
77711,25197,351094,4
77711,25197,568569,4
77711,25197,56798,4
77711,362460,56798,4
77711,77711,568569,4
77711,77711,351094,4
77711,77711,66629,4
77711,77711,466991,4
77711,77711,56798,4
77711,85453,56798,4
77711,413954,66629,4
77711,85453,80429,4
77711,66629,728208,4
77711,222223,568569,4
77711,929858,80429,4
77711,568569,480596,4
77711,77711,136605,4
77711,56798,542719,4
77711,362460,568569,4
77711,934047,542719,4
77711,77711,728208,4
77711,362460,289658,4
77711,289658,80429,4
77711,362460,480596,4
77711,929858,466991,4
77711,136605,728208,4
77711,25197,136605,4
77711,362460,929858,4
77711,362460,413954,4
77711,56798,929858,4
77711,222223,480596,4
77711,85453,136605,4
77711,509013,466991,4
77711,222223,351094,4
77711,25197,542719,4
77711,222223,289658,4
77711,568569,136605,4
77711,542719,80429,4
77711,728208,80429,4
77711,222223,136605,4
77711,56798,289658,4
77711,542719,466991,4
77711,66629,136605,4
77711,934047,466991,4
77711,77711,289658,4
77711,728208,289658,4
77711,362460,136605,4
77711,222223,929858,4
77711,466991,80429,4
77711,77711,934047,4
77711,362460,351094,4
77711,136605,80429,4
77711,136605,289658,4
77711,568569,728208,4
77711,509013,80429,4
77711,222223,728208,4
77711,56798,136605,4
77711,934047,509013,4
77711,362460,542719,4
77711,362460,728208,4
77711,289658,351094,4
77711,85453,289658,4
77711,542719,929858,4
77711,25197,728208,4
77711,66629,480596,4
77711,934047,929858,4
77711,85453,568569,4
77711,25197,929858,4
77711,56798,728208,4
77711,222223,66629,4
77711,480596,351094,4
77711,929858,509013,4
77711,728208,351094,4
77711,542719,509013,4
77711,85453,728208,4
77711,728208,480596,4
77711,222223,542719,4
77711,25197,509013,4
77711,289658,480596,4
77711,136605,480596,4
77711,362460,222223,4
77711,85453,66629,4
77711,136605,351094,4
77711,25197,289658,4
77789,77789,883240,4
77789,77789,650741,4
77789,77789,22138,4
77789,77789,709631,4
77789,714555,22138,4
77789,77789,83005,4
77789,67709,22138,4
77789,77789,327554,4
77789,77789,714555,4
77789,979912,67709,4
77789,238125,22138,4
77789,77789,795043,4
77789,99733,795043,4
77789,77789,979912,4
77789,83005,67709,4
77789,77789,99733,4
77789,77789,947688,4
77789,99733,650741,4
77789,979912,22138,4
77789,77789,738141,4
77789,99733,738141,4
77789,77789,67709,4
77789,77789,238125,4
77789,99733,22138,4
77789,99733,709631,4
77789,99733,714555,4
77789,650741,714555,4
77789,99733,883240,4
77789,67709,714555,4
77789,67709,795043,4
77789,714555,238125,4
77789,883240,795043,4
77789,99733,979912,4
77789,83005,947688,4
77789,979912,795043,4
77789,979912,714555,4
77789,947688,650741,4
77789,795043,22138,4
77789,738141,795043,4
77789,77789,708061,4
77789,99733,83005,4
77789,83005,650741,4
77789,795043,238125,4
77789,650741,795043,4
77789,979912,238125,4
77789,67709,883240,4
77789,67709,947688,4
77789,947688,883240,4
77789,979912,883240,4
77789,883240,709631,4
77789,83005,795043,4
77789,709631,22138,4
77789,883240,650741,4
77789,979912,650741,4
77789,883240,22138,4
77789,947688,714555,4
77789,947688,708061,4
77789,99733,238125,4
77789,979912,83005,4
77789,714555,795043,4
77789,947688,22138,4
77789,67709,650741,4
77789,947688,795043,4
77789,714555,708061,4
77789,99733,67709,4
77789,883240,714555,4
77789,979912,709631,4
77789,99733,947688,4
77789,947688,709631,4
77789,327554,714555,4
77789,979912,947688,4
77838,77838,18111,4
77838,24833,676416,4
77838,18111,447832,4
77838,61756,57842,4
77838,92953,24833,4
77838,77838,154805,4
77838,77838,57842,4
77838,92953,462651,4
77838,18111,43603,4
77838,77838,676416,4
77838,77838,545707,4
77838,92953,545707,4
77838,438363,43603,4
77838,92953,471663,4
77838,77838,61756,4
77838,18111,471663,4
77838,77838,627672,4
77838,92953,61756,4
77838,627672,43603,4
77838,18111,627672,4
77838,18111,154805,4
77838,18111,92953,4
77838,471663,43603,4
77838,61756,43603,4
77838,676416,43603,4
77838,77838,447832,4
77838,24833,627672,4
77838,18111,545707,4
77838,92953,627672,4
77838,24833,471663,4
77838,18111,24833,4
77838,77838,438363,4
77838,77838,471663,4
77838,24833,61756,4
77838,57842,438363,4
77838,92953,57842,4
77838,18111,438363,4
77838,92953,676416,4
77838,77838,43603,4
77838,92953,438363,4
77838,18111,57842,4
77838,18111,61756,4
77838,24833,462651,4
77838,462651,43603,4
77838,77838,24833,4
77838,24833,438363,4
77838,24833,57842,4
77838,92953,43603,4
77838,77838,92953,4
77838,627672,57842,4
77838,77838,462651,4
77838,24833,43603,4
77838,471663,57842,4
77838,18111,462651,4
77838,18111,676416,4
77838,24833,447832,4
77838,471663,61756,4
77838,471663,627672,4
77838,438363,545707,4
77838,471663,676416,4
77838,61756,438363,4
77838,627672,447832,4
77838,471663,438363,4
77838,92953,154805,4
77838,61756,627672,4
77838,57842,447832,4
77838,447832,43603,4
77838,92953,447832,4
77838,627672,438363,4
77838,438363,462651,4
77838,627672,154805,4
77838,61756,462651,4
77838,57842,462651,4
77838,545707,43603,4
77838,471663,462651,4
77838,676416,61756,4
77838,57842,43603,4
77838,447832,545707,4
77838,471663,154805,4
77838,24833,154805,4
77838,154805,447832,4
77838,676416,627672,4
77838,676416,57842,4
77838,438363,154805,4
77838,676416,462651,4
77838,462651,154805,4
77838,676416,438363,4
77838,462651,447832,4
77838,154805,43603,4
77838,471663,447832,4
77838,627672,462651,4
77838,57842,154805,4
77838,438363,447832,4
77838,154805,545707,4
77872,51298,647710,4
77872,82490,63611,4
77872,51298,88337,4
77872,77872,647710,4
77872,51298,815658,4
77872,77872,738042,4
77872,51298,63611,4
77872,77872,815658,4
77872,88337,82490,4
77872,82490,738042,4
77872,51298,656389,4
77872,77872,82490,4
77872,77872,88337,4
77872,77872,656389,4
77872,77872,51298,4
77872,647710,82490,4
77872,77872,63611,4
77872,51298,738042,4
77872,51298,82490,4
77872,88337,738042,4
77872,738042,656389,4
77872,82490,815658,4
77872,88337,656389,4
77872,738042,63611,4
77872,647710,656389,4
77872,88337,63611,4
77872,82490,656389,4
77872,815658,738042,4
77872,647710,738042,4
77872,647710,63611,4
77872,815658,656389,4
77872,647710,815658,4
77872,88337,815658,4
77872,815658,63611,4
77872,656389,63611,4
77872,88337,647710,4
77872,77872,778470,4
77872,51298,778470,4
77941,77941,44639,4
77941,77941,95585,4
77941,44639,95585,4
78657,51882,61084,4
78657,78657,23115,4
78657,78657,82490,4
78657,364852,61084,4
78657,66682,67917,4
78657,78657,51882,4
78657,78657,248549,4
78657,66682,61084,4
78657,78657,732263,4
78657,732263,82490,4
78657,78657,67917,4
78657,82490,29354,4
78657,78657,64072,4
78657,66682,29354,4
78657,901216,29354,4
78657,326681,82490,4
78657,901216,66682,4
78657,292800,82490,4
78657,61084,67917,4
78657,23115,29354,4
78657,820320,82490,4
78657,66682,364852,4
78657,78657,326681,4
78657,78657,66682,4
78657,796614,66682,4
78657,78657,796614,4
78657,66682,51882,4
78657,23115,66682,4
78657,82490,51882,4
78657,64072,66682,4
78657,78657,292800,4
78657,78657,61084,4
78657,78657,364852,4
78657,78657,287613,4
78657,248549,82490,4
78657,78657,29354,4
78657,29354,51882,4
78657,287613,82490,4
78657,78657,901216,4
78657,901216,82490,4
78657,78657,568569,4
78657,78657,820320,4
78657,901216,61084,4
78657,64072,796614,4
78657,568569,61084,4
78657,820320,287613,4
78657,796614,29354,4
78657,732263,248549,4
78657,901216,462587,4
78657,719601,51882,4
78657,66682,568569,4
78657,23115,67917,4
78657,64072,29354,4
78657,82490,67917,4
78657,820320,732263,4
78657,364852,568569,4
78657,29354,568569,4
78657,64072,51882,4
78657,364852,67917,4
78657,51882,568569,4
78657,23115,64072,4
78657,732263,287613,4
78657,901216,364852,4
78657,820320,248549,4
78657,82490,66682,4
78657,326681,732263,4
78657,23115,61084,4
78657,462587,66682,4
78657,248549,287613,4
78657,29354,61084,4
78657,64072,61084,4
78657,901216,568569,4
78657,796614,67917,4
78657,326681,248549,4
78657,23115,364852,4
78657,901216,719601,4
78657,51882,67917,4
78657,78657,462587,4
78657,326681,292800,4
78657,901216,67917,4
78657,820320,292800,4
78657,326681,287613,4
78657,23115,51882,4
78657,796614,364852,4
78657,901216,64072,4
78657,78657,719601,4
78657,29354,364852,4
78657,462587,64072,4
78657,364852,51882,4
78657,462587,29354,4
78657,462587,67917,4
78657,901216,51882,4
78657,732263,292800,4
78657,23115,82490,4
78657,23115,796614,4
78657,796614,568569,4
78657,292800,248549,4
78657,462587,51882,4
78657,64072,364852,4
78657,568569,67917,4
78657,901216,796614,4
78657,326681,820320,4
78657,292800,287613,4
78657,796614,51882,4
78657,23115,568569,4
78657,64072,67917,4
78657,82490,796614,4
78657,29354,67917,4
78657,462587,796614,4
78657,796614,61084,4
78657,901216,23115,4
78657,462587,568569,4
78783,78783,535424,4
78783,78783,992580,4
78783,78783,489095,4
78783,78783,562568,4
78783,78783,893875,4
78783,78783,830520,4
78783,78783,464129,4
78783,893875,464129,4
78783,893875,535424,4
78783,562568,464129,4
78783,830520,489095,4
78783,562568,893875,4
78783,992580,489095,4
78783,830520,992580,4
78783,535424,464129,4
78783,562568,535424,4
79167,79167,66655,4
79167,636268,66655,4
79167,79167,636268,4
79167,79167,70566,4
79167,636268,70566,4
79167,733271,70566,4
79167,70566,66655,4
79167,79167,733271,4
79167,70566,794901,4
79167,79167,240883,4
79167,794901,66655,4
79167,733271,66655,4
79167,70566,240883,4
79167,240883,66655,4
79167,733271,794901,4
79167,636268,240883,4
79167,733271,240883,4
79167,636268,794901,4
79167,794901,240883,4
79167,636268,733271,4
79167,79167,794901,4
79341,482122,92038,4
79341,79341,482122,4
79341,79341,768070,4
79341,79341,735369,4
79341,79341,92038,4
79341,79341,534988,4
79341,79341,82490,4
79341,79341,689035,4
79341,482122,82490,4
79341,92038,82490,4
79341,82490,768070,4
79341,534988,482122,4
79341,670291,482122,4
79341,92038,749016,4
79341,534988,82490,4
79341,482122,768070,4
79341,670291,768070,4
79341,689035,735369,4
79341,482122,749016,4
79341,534988,768070,4
79341,670291,749016,4
79341,534988,670291,4
79341,79341,749016,4
79341,689035,768070,4
79341,482122,689035,4
79341,79341,670291,4
79341,670291,82490,4
79341,670291,92038,4
79341,768070,735369,4
79341,82490,749016,4
79341,534988,92038,4
79395,334783,28312,4
79395,796159,28312,4
79395,79395,796159,4
79395,79395,334783,4
79395,79395,28312,4
79395,551644,28312,4
79395,79395,935747,4
79395,28312,935747,4
79395,79395,551644,4
79395,79395,756320,4
79395,796159,756320,4
79395,334783,756320,4
79395,334783,935747,4
79395,796159,551644,4
79395,334783,796159,4
79395,551644,756320,4
79395,334783,551644,4
79834,79834,35361,4
79834,248662,21932,4
79834,815969,35361,4
79834,47280,79167,4
79834,248662,35361,4
79834,248662,79167,4
79834,79834,248662,4
79834,419268,21932,4
79834,79834,815969,4
79834,35361,79167,4
79834,79834,888352,4
79834,79834,247704,4
79834,47280,888352,4
79834,79834,79167,4
79834,47280,21932,4
79834,35361,21932,4
79834,47280,248662,4
79834,47280,35361,4
79834,419268,35361,4
79834,79834,528032,4
79834,79834,419268,4
79834,79834,21932,4
79834,815969,21932,4
79834,79834,47280,4
79834,47280,815969,4
79834,888352,79167,4
79834,888352,35361,4
79834,888352,21932,4
79834,888352,419268,4
79834,528032,247704,4
79834,119778,888352,4
79834,888352,700314,4
79834,79834,895389,4
79834,895389,21932,4
79834,119778,895389,4
79834,119778,815969,4
79834,863951,248662,4
79834,79167,21932,4
79834,47280,863951,4
79834,119778,248662,4
79834,599899,819182,4
79834,599899,119778,4
79834,888352,815969,4
79834,119778,79167,4
79834,528032,47280,4
79834,248662,419268,4
79834,863951,21932,4
79834,863951,815969,4
79834,248662,895389,4
79834,700314,21932,4
79834,528032,248662,4
79834,79834,599899,4
79834,895389,888352,4
79834,248662,700314,4
79834,35361,700314,4
79834,79834,700314,4
79834,599899,863951,4
79834,528032,119778,4
79834,119778,21932,4
79834,863951,895389,4
79834,119778,700314,4
79834,528032,863951,4
79834,247704,819182,4
79834,79834,819182,4
79834,47280,895389,4
79834,599899,248662,4
79834,79834,119778,4
79834,247704,47280,4
79834,863951,79167,4
79834,528032,599899,4
79834,863951,35361,4
79834,419268,815969,4
79834,863951,888352,4
79834,895389,419268,4
79834,47280,419268,4
79834,47280,700314,4
79834,863951,419268,4
79834,419268,700314,4
79834,248662,815969,4
79834,119778,35361,4
79834,599899,247704,4
79834,119778,419268,4
79834,248662,888352,4
79834,815969,700314,4
79834,79834,863951,4
79834,528032,819182,4
79834,895389,79167,4
79834,895389,700314,4
79834,119778,863951,4
79834,47280,119778,4
79834,895389,35361,4
79834,599899,47280,4
79834,895389,815969,4
79834,700314,79167,4
79834,863951,700314,4
80429,80429,25197,4
80429,80429,870896,4
80429,80429,709286,4
80429,80429,568569,4
80429,77711,25197,4
80429,80429,444008,4
80429,444008,25197,4
80429,480596,25197,4
80429,444008,77711,4
80429,80429,586105,4
80429,480596,77711,4
80429,80429,77711,4
80429,80429,480596,4
80429,80429,58196,4
80429,80429,797049,4
80429,568569,25197,4
80429,568569,77711,4
80429,80429,959886,4
80429,80429,613705,4
80429,80429,328536,4
80429,959886,613705,4
80429,586105,613705,4
80429,568569,480596,4
80429,870896,77711,4
80429,959886,568569,4
80429,568569,328536,4
80429,709286,77711,4
80429,568569,613705,4
80429,709286,25197,4
80429,444008,709286,4
80429,870896,709286,4
